dst,size,time
10,16,1524634942370009
10,16,1524634942370052
10,16,1524634942370096
10,16,1524634942370137
10,16,1524634942370179
10,16,1524634942370200
10,16,1524634942370223
10,16,1524634942370244
10,16,1524634942370266
10,16,1524634942370288
10,16,1524634942370309
10,16,1524634942370331
10,16,1524634942370353
10,16,1524634942370395
10,16,1524634942370417
10,16,1524634942370459
10,16,1524634942370481
10,16,1524634942370503
10,16,1524634942370525
10,16,1524634942370547
10,16,1524634942370569
10,16,1524634942370591
10,16,1524634942370613
10,0,1524634942370635
10,0,1524634942370656
10,0,1524634942370678
10,0,1524634942370699
10,0,1524634942370720
10,0,1524634942370742
10,0,1524634942370764
10,0,1524634942370785
10,16,1524634942370808
10,16,1524634942370839
10,16,1524634942370862
10,16,1524634942370885
10,16,1524634942370908
10,16,1524634942370938
10,16,1524634942370959
10,16,1524634942370982
10,16,1524634942371004
10,16,1524634942371032
10,16,1524634942371065
10,16,1524634942371087
10,16,1524634942371110
10,16,1524634942371132
10,16,1524634942371153
10,16,1524634942371176
10,16,1524634942371197
10,16,1524634942371220
10,16,1524634942371241
10,16,1524634942371273
10,16,1524634942371299
10,16,1524634942371333
10,16,1524634942371354
10,16,1524634942371375
10,16,1524634942371397
10,16,1524634942371421
10,16,1524634942371443
10,16,1524634942371481
10,16,1524634942371504
10,0,1524634942371526
10,0,1524634942371548
10,0,1524634942371570
10,0,1524634942371592
10,0,1524634942371614
10,0,1524634942371636
10,0,1524634942371658
10,0,1524634942371680
10,16,1524634942371703
10,16,1524634942371725
10,16,1524634942371758
10,16,1524634942371778
10,16,1524634942371800
10,16,1524634942371822
10,16,1524634942371843
10,16,1524634942371864
10,16,1524634942371885
10,16,1524634942371906
10,16,1524634942371927
10,16,1524634942371948
10,16,1524634942371968
10,16,1524634942371989
10,16,1524634942372010
10,16,1524634942372031
10,16,1524634942372059
10,16,1524634942372081
10,16,1524634942372102
10,16,1524634942372123
10,16,1524634942372144
10,16,1524634942372165
10,16,1524634942372186
10,16,1524634942372207
10,16,1524634942372228
10,16,1524634942372249
10,16,1524634942372269
10,16,1524634942372290
10,16,1524634942372311
10,16,1524634942372331
10,16,1524634942372352
10,16,1524634942372373
10,0,1524634942372393
10,0,1524634942372414
10,0,1524634942372434
10,0,1524634942372455
10,0,1524634942372475
10,0,1524634942372499
10,0,1524634942372521
10,0,1524634942372543
10,16,1524634942372566
10,16,1524634942372588
10,16,1524634942372610
10,16,1524634942372631
10,16,1524634942372652
10,16,1524634942372674
10,16,1524634942372696
10,16,1524634942372781
10,16,1524634942373044
10,16,1524634942373083
10,16,1524634942373106
10,16,1524634942373128
10,16,1524634942373154
10,16,1524634942373179
10,16,1524634942373210
10,16,1524634942373231
10,16,1524634942373252
10,16,1524634942373273
10,16,1524634942373295
10,14748,1524634942373330
10,14748,1524634942373373
10,14748,1524634942373414
10,14748,1524634942373452
10,14748,1524634942373504
10,14748,1524634942373555
10,14748,1524634942373613
10,14748,1524634942375041
10,14748,1524634942375087
10,14748,1524634942375128
10,14652,1524634942375168
10,14748,1524634942375229
10,14748,1524634942375287
10,14748,1524634942375324
10,14748,1524634942376909
10,14748,1524634942376951
10,14748,1524634942376984
10,14748,1524634942377037
10,14748,1524634942377093
10,14748,1524634942377140
10,14748,1524634942377195
10,14748,1524634942377240
10,14748,1524634942377278
10,14748,1524634942377315
10,14748,1524634942377350
10,14748,1524634942377401
10,14748,1524634942377448
10,14748,1524634942377493
10,14748,1524634942377550
10,14748,1524634942377590
10,14748,1524634942377628
10,14748,1524634942377666
10,14748,1524634942377720
10,14748,1524634942377786
10,14748,1524634942377828
10,14748,1524634942377881
10,14748,1524634942377919
10,14748,1524634942377961
10,14748,1524634942378010
10,14748,1524634942378101
10,14748,1524634942378132
10,14748,1524634942378176
10,14748,1524634942378207
10,14748,1524634942378237
10,14748,1524634942381763
10,14748,1524634942381804
10,14748,1524634942381834
10,14748,1524634942382525
10,14748,1524634942383669
10,14748,1524634942383698
10,14652,1524634942383931
10,14748,1524634942384286
10,14748,1524634942384317
10,14748,1524634942384362
10,14748,1524634942384395
10,14748,1524634942384500
10,14748,1524634942386100
10,14748,1524634942386162
10,14748,1524634942386390
10,14748,1524634942386420
10,14748,1524634942386449
10,14748,1524634942386488
10,14748,1524634942386533
10,14748,1524634942386639
10,14748,1524634942386669
10,14748,1524634942387174
10,14748,1524634942387210
10,14748,1524634942387241
10,14748,1524634942387325
10,14748,1524634942387362
10,14748,1524634942387402
10,14748,1524634942387433
10,14748,1524634942387463
10,14748,1524634942387516
10,14748,1524634942387548
10,14748,1524634942387655
10,14748,1524634942387694
10,16,1524634942388496
10,16,1524634942388588
10,16,1524634942388889
10,16,1524634942388945
10,16,1524634942388967
10,16,1524634942389047
10,16,1524634942389121
10,16,1524634942389144
10,16,1524634942389206
10,16,1524634942389357
10,0,1524634942389624
10,0,1524634942389796
10,0,1524634942389834
10,0,1524634942389856
10,0,1524634942390061
10,0,1524634942390226
10,0,1524634942390445
10,0,1524634942390476
10,16,1524634942390504
10,16,1524634942390528
10,16,1524634942390551
10,16,1524634942390572
10,16,1524634942390596
10,16,1524634942390617
10,16,1524634942390641
10,16,1524634942390662
10,16,1524634942390685
10,16,1524634942390710
10,16,1524634942390732
10,16,1524634942390754
10,16,1524634942390777
10,16,1524634942390799
10,16,1524634942390848
10,16,1524634942390870
10,16,1524634942390895
10,16,1524634942390919
10,16,1524634942390942
10,16,1524634942390966
10,16,1524634942390990
10,16,1524634942391013
10,16,1524634942391064
10,16,1524634942391095
10,16,1524634942391121
10,16,1524634942391154
10,16,1524634942391175
10,16,1524634942391196
10,16,1524634942391239
10,16,1524634942391269
10,16,1524634942391292
10,16,1524634942391325
10,0,1524634942391347
10,0,1524634942391369
10,0,1524634942391390
10,0,1524634942391411
10,0,1524634942391432
10,0,1524634942391472
10,0,1524634942391495
10,0,1524634942391518
10,16,1524634942391541
10,16,1524634942391566
10,16,1524634942391589
10,16,1524634942391612
10,16,1524634942391635
10,16,1524634942391658
10,16,1524634942391680
10,16,1524634942391702
10,16,1524634942391773
10,16,1524634942391794
10,16,1524634942391835
10,16,1524634942391859
10,16,1524634942391894
10,16,1524634942391985
10,16,1524634942392007
10,16,1524634942392037
10,16,1524634942392058
10,16,1524634942392084
10,16,1524634942392111
10,16,1524634942392164
10,16,1524634942392215
10,16,1524634942392256
10,16,1524634942392299
10,16,1524634942392334
10,16,1524634942392373
10,16,1524634942392418
10,16,1524634942392456
10,16,1524634942392494
10,16,1524634942392532
10,0,1524634942392578
10,0,1524634942392610
10,0,1524634942392651
10,0,1524634942392701
10,0,1524634942392754
10,0,1524634942392797
10,0,1524634942392847
10,0,1524634942392918
10,16,1524634942392954
10,16,1524634942392977
10,16,1524634942393004
10,16,1524634942393029
10,16,1524634942393056
10,16,1524634942393084
10,16,1524634942393123
10,16,1524634942393229
10,16,1524634942393272
10,16,1524634942393341
10,16,1524634942393388
10,16,1524634942393445
10,16,1524634942393503
10,16,1524634942393546
10,16,1524634942393618
10,16,1524634942393644
10,16,1524634942393699
10,16,1524634942393797
10,16,1524634942393839
10,16,1524634942393901
10,16,1524634942393952
10,16,1524634942393990
10,16,1524634942394092
10,16,1524634942394141
10,16,1524634942394188
10,16,1524634942394235
10,16,1524634942394283
10,16,1524634942394332
10,16,1524634942394378
10,16,1524634942394426
10,16,1524634942394475
10,16,1524634942394519
10,0,1524634942394566
10,0,1524634942394617
10,0,1524634942394655
10,0,1524634942394700
10,0,1524634942394747
10,0,1524634942394806
10,0,1524634942394864
10,0,1524634942394909
10,16,1524634942394947
10,16,1524634942394995
10,16,1524634942395065
10,16,1524634942395108
10,16,1524634942395155
10,16,1524634942395187
10,16,1524634942395236
10,16,1524634942395302
10,16,1524634942395334
10,16,1524634942395371
10,16,1524634942395440
10,16,1524634942395479
10,16,1524634942395520
10,16,1524634942395561
10,16,1524634942395603
10,16,1524634942395647
10,16,1524634942395693
10,16,1524634942395756
10,16,1524634942395786
10,6556,1524634942395856
10,6556,1524634942395915
10,6556,1524634942395968
10,6556,1524634942396027
10,6556,1524634942396079
10,6556,1524634942396124
10,6556,1524634942396186
10,6556,1524634942396234
10,6556,1524634942396288
10,6556,1524634942396323
10,6460,1524634942396381
10,6556,1524634942396428
10,6556,1524634942396453
10,6556,1524634942396484
10,6556,1524634942396512
10,6556,1524634942396539
10,6556,1524634942396572
10,6556,1524634942396613
10,6556,1524634942396645
10,6556,1524634942396671
10,6556,1524634942396700
10,6556,1524634942396730
10,6556,1524634942396766
10,6556,1524634942396802
10,6556,1524634942396886
10,6556,1524634942396913
10,6556,1524634942396942
10,6556,1524634942396969
10,6556,1524634942397029
10,6556,1524634942397056
10,6556,1524634942397085
10,6556,1524634942397111
10,6556,1524634942397139
10,6556,1524634942397173
10,6556,1524634942397212
10,6556,1524634942397239
10,6556,1524634942397265
10,6556,1524634942397291
10,6556,1524634942397318
10,6556,1524634942397342
10,6556,1524634942397366
10,6556,1524634942397390
10,6556,1524634942397415
10,6556,1524634942397449
10,6556,1524634942397502
10,6556,1524634942397543
10,6556,1524634942397568
10,6556,1524634942397593
10,6556,1524634942397715
10,6556,1524634942397810
10,6460,1524634942397835
10,6556,1524634942397864
10,6556,1524634942397892
10,6556,1524634942397916
10,6556,1524634942397940
10,6556,1524634942397963
10,6556,1524634942398022
10,6556,1524634942398060
10,6556,1524634942398167
10,6556,1524634942398306
10,6556,1524634942398489
10,6556,1524634942399448
10,6556,1524634942399511
10,6556,1524634942399690
10,6556,1524634942399792
10,6556,1524634942399847
10,6556,1524634942399888
10,6556,1524634942399938
10,6556,1524634942399974
10,6556,1524634942400004
10,6556,1524634942400051
10,6556,1524634942400106
10,6556,1524634942400139
10,6556,1524634942400166
10,6556,1524634942400202
10,6556,1524634942400246
10,6556,1524634942400290
10,52,1524634942400666
10,52,1524634942400694
10,52,1524634942400721
10,52,1524634942400755
10,52,1524634942400776
10,52,1524634942400799
10,52,1524634942400822
10,52,1524634942400846
10,52,1524634942400869
10,52,1524634942400891
10,20,1524634942400913
10,52,1524634942400936
10,52,1524634942400957
10,52,1524634942400979
10,52,1524634942401001
10,52,1524634942401024
10,52,1524634942401045
10,52,1524634942401067
10,52,1524634942401089
10,52,1524634942401112
10,52,1524634942401134
10,52,1524634942401172
10,52,1524634942401195
10,52,1524634942401216
10,52,1524634942401238
10,52,1524634942401260
10,52,1524634942401281
10,52,1524634942401303
10,52,1524634942401324
10,52,1524634942401345
10,52,1524634942401367
10,52,1524634942401388
10,52,1524634942401410
10,52,1524634942401441
10,52,1524634942401469
10,52,1524634942401491
10,52,1524634942401528
10,52,1524634942401551
10,52,1524634942401574
10,52,1524634942401595
10,52,1524634942401618
10,52,1524634942401640
10,52,1524634942401662
10,52,1524634942401683
10,52,1524634942401706
10,52,1524634942401727
10,52,1524634942401759
10,52,1524634942401780
10,52,1524634942401812
10,52,1524634942401833
10,20,1524634942401854
10,52,1524634942401874
10,52,1524634942401895
10,52,1524634942401928
10,52,1524634942401954
10,52,1524634942401979
10,52,1524634942402002
10,52,1524634942402068
10,52,1524634942402091
10,52,1524634942402112
10,52,1524634942402134
10,52,1524634942402157
10,52,1524634942402183
10,52,1524634942402205
10,52,1524634942402227
10,52,1524634942402250
10,52,1524634942402288
10,52,1524634942402326
10,52,1524634942402353
10,52,1524634942402375
10,52,1524634942402400
10,52,1524634942402422
10,52,1524634942402447
10,52,1524634942402470
10,52,1524634942402504
10,52,1524634942402526
10,52,1524634942402551
10,52,1524634942402585
10,52,1524634942402622
10,52,1524634942402666
10,52,1524634942402691
10,52,1524634942402713
10,52,1524634942402736
10,52,1524634942402760
10,52,1524634942402793
10,52,1524634942402816
10,52,1524634942402857
10,20,1524634942402880
10,52,1524634942402902
10,52,1524634942402925
10,52,1524634942402947
10,52,1524634942402972
10,52,1524634942402997
10,52,1524634942403050
10,52,1524634942403073
10,52,1524634942403096
10,52,1524634942403127
10,52,1524634942403149
10,52,1524634942403171
10,52,1524634942403194
10,52,1524634942403216
10,52,1524634942403238
10,52,1524634942403260
10,52,1524634942403282
10,52,1524634942403314
10,52,1524634942403336
10,52,1524634942403359
10,52,1524634942403381
10,52,1524634942403403
10,52,1524634942403425
10,52,1524634942403451
10,52,1524634942403488
10,52,1524634942403511
10,52,1524634942403534
10,52,1524634942403557
10,52,1524634942403581
10,52,1524634942403604
10,52,1524634942403627
10,52,1524634942403650
10,52,1524634942403673
10,52,1524634942403696
10,52,1524634942403719
10,52,1524634942403753
10,52,1524634942403785
10,52,1524634942403806
10,52,1524634942403826
10,52,1524634942403849
10,20,1524634942403871
10,52,1524634942403893
10,52,1524634942403915
10,52,1524634942403938
10,52,1524634942403960
10,52,1524634942403986
10,52,1524634942404016
10,52,1524634942404039
10,52,1524634942404062
10,52,1524634942404095
10,52,1524634942404117
10,52,1524634942404139
10,52,1524634942404161
10,52,1524634942404183
10,52,1524634942404208
10,52,1524634942404232
10,52,1524634942404255
10,52,1524634942404291
10,52,1524634942404313
10,52,1524634942404335
10,52,1524634942404357
10,52,1524634942404383
10,52,1524634942404409
10,52,1524634942404430
10,52,1524634942404451
10,52,1524634942404473
10,52,1524634942404495
10,412,1524634942404539
10,412,1524634942404565
10,412,1524634942404614
10,412,1524634942404646
10,412,1524634942404676
10,412,1524634942404699
10,412,1524634942404722
10,412,1524634942404748
10,412,1524634942404771
10,412,1524634942404794
10,316,1524634942404816
10,412,1524634942404839
10,412,1524634942404867
10,412,1524634942404889
10,412,1524634942404911
10,412,1524634942404932
10,412,1524634942404953
10,412,1524634942404976
10,412,1524634942404997
10,412,1524634942405018
10,412,1524634942405041
10,412,1524634942405075
10,412,1524634942405100
10,412,1524634942405123
10,412,1524634942405146
10,412,1524634942405171
10,412,1524634942405192
10,412,1524634942405216
10,412,1524634942405240
10,412,1524634942405264
10,412,1524634942405288
10,412,1524634942405312
10,412,1524634942405340
10,412,1524634942405363
10,412,1524634942405386
10,412,1524634942405408
10,412,1524634942405431
10,412,1524634942405460
10,412,1524634942405497
10,412,1524634942405533
10,412,1524634942405556
10,412,1524634942405578
10,412,1524634942405609
10,412,1524634942405631
10,412,1524634942405654
10,412,1524634942405676
10,412,1524634942405698
10,412,1524634942405720
10,412,1524634942405754
10,412,1524634942405861
10,316,1524634942405893
10,412,1524634942405915
10,412,1524634942405938
10,412,1524634942405960
10,412,1524634942405982
10,412,1524634942406005
10,412,1524634942406086
10,412,1524634942406108
10,412,1524634942406131
10,412,1524634942406166
10,412,1524634942406191
10,412,1524634942406215
10,412,1524634942406237
10,412,1524634942406260
10,412,1524634942406285
10,412,1524634942406309
10,412,1524634942406333
10,412,1524634942406355
10,412,1524634942406381
10,412,1524634942406442
10,412,1524634942406479
10,412,1524634942406506
10,412,1524634942406528
10,412,1524634942406551
10,412,1524634942406573
10,412,1524634942406596
10,412,1524634942406618
10,8,1524634942406670
10,8,1524634942406698
10,8,1524634942406723
